,co2,Cond,Latitude,Longitude,ODO % sat,ODO mg/L,Temp,fDOM QSU,fDOM RFU,pH
11/4/2014 14:00,2220.22309,62,-2.044022223,-54.05038836,89.03333333,6.655666667,30.64293333,43.391,2.825,7
11/4/2014 14:01,2227.5628,62,-2.045050347,-54.05069523,89.01,6.655,30.63753333,43.611,2.898333333,7
11/4/2014 14:01,2233.38501,62,-2.046075454,-54.05101843,89.04333333,6.658,30.6432,43.642,2.908333333,7
11/4/2014 14:02,2238.74223,62,-2.047099303,-54.05131255,89.39333333,6.682666667,30.65363333,43.388,2.823333333,7
11/4/2014 14:02,2243.44961,62,-2.048121896,-54.05159259,89.74666667,6.705333333,30.6727,43.65233333,2.910666667,7
11/4/2014 14:03,2247.63513,62,-2.049148595,-54.05186844,89.53333333,6.688,30.68156667,43.596,2.893666667,7
11/4/2014 14:03,2251.66047,62,-2.050168337,-54.05215644,89.70666667,6.700666667,30.68076667,43.468,2.850333333,7
11/4/2014 14:04,2255.41252,62,-2.051182212,-54.05245316,89.72,6.703666667,30.6784,43.48333333,2.856,7
11/4/2014 14:04,2258.92201,62,-2.052219138,-54.05274368,89.59,6.693666667,30.676,43.42733333,2.837333333,7
11/4/2014 14:05,2262.34268,62,-2.053274587,-54.05301534,89.28,6.671333333,30.66386667,43.45733333,2.846666667,7
11/4/2014 14:05,2265.62384,62,-2.054299107,-54.05330862,89.14333333,6.662,30.65613333,43.15666667,2.746333333,7
11/4/2014 14:06,2268.41242,62,-2.05530527,-54.05359771,89.31666667,6.672333333,30.66546667,43.41166667,2.832,7
11/4/2014 14:06,2270.54135,62,-2.056326522,-54.0538806,89.60333333,6.692333333,30.6903,43.70133333,2.927333333,7
11/4/2014 14:07,2272.04216,62,-2.057349449,-54.05412837,89.50666667,6.682666667,30.7146,43.615,2.899333333,7
11/4/2014 14:07,2273.07495,62,-2.058375897,-54.0544033,89.35333333,6.668333333,30.73863333,43.51733333,2.867333333,7
11/4/2014 14:08,2273.7001,62,-2.059414582,-54.05464847,89.80666667,6.701,30.7495,43.256,2.779333333,7.000666667
11/4/2014 14:08,2273.89162,62,-2.060449915,-54.05485181,89.92,6.707666667,30.7574,43.481,2.854,7.01
11/4/2014 14:09,2274.25421,62,-2.06150176,-54.0550456,89.72333333,6.696,30.73846667,43.32,2.802,7.01
11/4/2014 14:09,2274.37595,62,-2.062570537,-54.05509908,89.62666667,6.686,30.73923333,43.293,2.792333333,7.01
11/4/2014 14:10,2273.95878,62,-2.063642833,-54.05512431,89.68666667,6.692,30.7512,43.41833333,2.833333333,7.007333333
11/4/2014 14:10,2272.86792,62,-2.064707419,-54.05517133,90.17666667,6.724666667,30.7774,43.527,2.869666667,7.01
11/4/2014 14:11,2271.50388,62,-2.065756833,-54.0552435,90.39666667,6.736666667,30.80243333,43.535,2.872,7.01
11/4/2014 14:11,2269.78423,62,-2.066834494,-54.05534182,90.20666667,6.718333333,30.85146667,43.37566667,2.819333333,7.01
11/4/2014 14:12,2267.26063,62,-2.067897823,-54.05544517,90.7,6.75,30.90513333,43.23333333,2.771666667,7.016333333
11/4/2014 14:12,2264.09639,62,-2.068944471,-54.05553636,91.37333333,6.796666667,30.95723333,43.14366667,2.741666667,7.02
11/4/2014 14:13,2260.75532,62,-2.069983492,-54.05564164,91.38333333,6.791666667,30.96853333,43.024,2.702666667,7.029333333
11/4/2014 14:13,2257.7372,62,-2.071007425,-54.05570651,91.32666667,6.793333333,30.94496667,43.03966667,2.707666667,7.03
11/4/2014 14:14,2254.78122,62,-2.072041836,-54.05581146,91.81666667,6.826666667,30.94046667,42.662,2.581,7.03
11/4/2014 14:14,2252.64661,62,-2.073050933,-54.05593635,91.45,6.807666667,30.89013333,43.26866667,2.784333333,7.03
11/4/2014 14:15,2250.95646,62,-2.074054331,-54.05605973,91.26333333,6.799666667,30.83663333,43.02266667,2.701666667,7.020666667
11/4/2014 14:15,2249.62097,62,-2.075041048,-54.05620792,90.45,6.744333333,30.7862,43.28233333,2.789,7.02
11/4/2014 14:16,2248.83285,62,-2.076036232,-54.05637975,89.77333333,6.701,30.7298,43.47266667,2.851333333,7.015333333
11/4/2014 14:16,2248.33214,62,-2.077043736,-54.05656524,89.59333333,6.692333333,30.68643333,43.329,2.804333333,7.01
11/4/2014 14:17,2247.71972,62,-2.078010254,-54.05672659,90.08,6.729666667,30.67813333,43.18433333,2.755333333,7.01
11/4/2014 14:17,2247.33587,62,-2.078995379,-54.0568809,89.79,6.71,30.66093333,43.339,2.807,7.01
11/4/2014 14:18,2246.76204,62,-2.079991736,-54.05696816,90.1,6.733,30.66496667,43.14166667,2.741666667,7.001
11/4/2014 14:18,2245.7772,62,-2.080979124,-54.05715734,90.42333333,6.752,30.69603333,43.18166667,2.754666667,7
11/4/2014 14:19,2244.11641,62,-2.081969362,-54.05726798,90.59666667,6.759333333,30.75606667,42.52166667,2.533666667,7.006
11/4/2014 14:19,2242.65436,62,-2.082964294,-54.05714829,90.82333333,6.775,30.7755,42.83,2.637333333,7.01
11/4/2014 14:20,2241.72263,62,-2.083996357,-54.05715449,90.88666667,6.78,30.74816667,43.21366667,2.765666667,7.01
11/4/2014 14:20,2241.26289,62,-2.084984416,-54.05725197,90.61666667,6.765333333,30.71193333,42.973,2.685333333,7.01
11/4/2014 14:21,2241.12875,62,-2.085965434,-54.05740284,90.13666667,6.734333333,30.67693333,43.08366667,2.721666667,7.007666667
11/4/2014 14:21,2241.03643,62,-2.086929185,-54.05762203,89.95333333,6.722333333,30.65713333,43.23666667,2.773,7
11/4/2014 14:22,2239.93609,62,-2.087931577,-54.05778741,90.48,6.757333333,30.68826667,43.12433333,2.735,7
11/4/2014 14:22,2238.26521,62,-2.088887282,-54.05797097,90.3,6.743666667,30.70866667,43.15666667,2.748,7.006
11/4/2014 14:23,2236.51409,62,-2.089864528,-54.05809125,90.22333333,6.733,30.7356,42.924,2.669333333,7.01
11/4/2014 14:23,2235.38724,62,-2.090854011,-54.05821765,90.25333333,6.737666667,30.73323333,42.74633333,2.608333333,7.01
11/4/2014 14:24,2234.70476,62,-2.09178675,-54.05840222,90.10333333,6.726333333,30.72086667,43.06233333,2.715333333,7.01
11/4/2014 14:24,2234.25982,62,-2.092735916,-54.05858,89.73666667,6.698,30.7221,42.79933333,2.627,7.01
11/4/2014 14:25,2233.86905,62,-2.093707798,-54.05860917,89.66666667,6.692,30.73613333,42.522,2.536,7.01
11/4/2014 14:25,2233.93748,62,-2.094696695,-54.05865233,89.46,6.677666667,30.7354,42.91633333,2.666666667,7.01
11/4/2014 14:26,2234.56385,62,-2.095678803,-54.05875434,89.34,6.673,30.6827,42.96466667,2.683,7.006333333
11/4/2014 14:26,2235.72505,62,-2.09667868,-54.05884042,89.20333333,6.67,30.65173333,43.02266667,2.702333333,7
11/4/2014 14:27,2237.33636,62,-2.097664978,-54.05897814,89.23666667,6.672,30.6422,43.06033333,2.714666667,7
11/4/2014 14:27,2239.15669,62,-2.098646583,-54.05911887,89.50666667,6.687666667,30.6634,43.37066667,2.817333333,7
11/4/2014 14:28,2244.74531,62,-2.100619096,-54.05927905,89.33333333,6.676,30.67026667,43.47033333,2.851,7
11/4/2014 14:29,2248.57094,62,-2.101592151,-54.05937452,89.65,6.697,30.6785,43.31666667,2.8,7
11/4/2014 14:29,2253.31148,62,-2.10254048,-54.0594984,89.36,6.679666667,30.6516,43.45533333,2.845333333,7
11/4/2014 14:30,2258.54576,62,-2.103481181,-54.05963042,88.92333333,6.650333333,30.62856667,43.29933333,2.794666667,7
11/4/2014 14:30,2263.20923,62,-2.104430599,-54.05977073,89.46333333,6.688333333,30.63436667,43.16666667,2.749,6.999333333
11/4/2014 14:31,2267.82248,62,-2.105381442,-54.05993368,89.62333333,6.697333333,30.64163333,43.301,2.794,7
11/4/2014 14:31,2271.69611,62,-2.106324574,-54.06015236,89.25,6.672666667,30.63046667,43.293,2.791333333,7
11/4/2014 14:32,2275.24303,62,-2.107279357,-54.06033173,88.68333333,6.631666667,30.61273333,43.465,2.85,6.997666667
11/4/2014 14:32,2278.07909,62,-2.108269427,-54.06047733,89.14,6.665666667,30.61396667,43.12933333,2.737,6.99
11/4/2014 14:33,2280.15546,62,-2.109236866,-54.06063449,89.33333333,6.682,30.608,43.37333333,2.818666667,6.99
11/4/2014 14:33,2282.5274,62,-2.110188296,-54.06071135,89.47,6.693666667,30.59353333,43.52133333,2.869,6.99
11/4/2014 14:34,2285.00027,62,-2.111124136,-54.06082082,89.14666667,6.671333333,30.57956667,43.487,2.856333333,6.99
11/4/2014 14:34,2287.22844,62,-2.112092329,-54.06094621,89.31,6.683,30.5723,43.35333333,2.813333333,6.99
11/4/2014 14:35,2289.60367,62,-2.113071503,-54.06104562,89.27,6.681333333,30.5697,43.30233333,2.795333333,6.99
11/4/2014 14:35,2292.4565,62,-2.114051599,-54.06116749,89.02666667,6.662,30.57126667,43.555,2.879666667,6.99
11/4/2014 14:36,2295.90856,62,-2.115004119,-54.06122047,88.97333333,6.659666667,30.57553333,43.54133333,2.875,6.99
11/4/2014 14:36,2298.88844,62,-2.115950268,-54.06134552,88.73,6.641,30.591,43.29366667,2.793,6.99
11/4/2014 14:37,2300.64856,62,-2.116908152,-54.06143856,88.65666667,6.63,30.62963333,42.941,2.675333333,6.99
11/4/2014 14:37,2301.52632,62,-2.117887661,-54.06155574,89.16666667,6.664333333,30.6542,43.163,2.749,6.99
11/4/2014 14:38,2300.80567,62,-2.118862225,-54.06167233,90.37666667,6.749,30.70833333,42.68933333,2.591666667,6.993333333
11/4/2014 14:38,2300.0442,62,-2.119822958,-54.06182103,90.46666667,6.752,30.7385,42.55333333,2.545333333,7
11/4/2014 14:39,2300.04547,62,-2.12078671,-54.06196377,90.48333333,6.754333333,30.7271,42.22433333,2.436,7
11/4/2014 14:40,2297.21004,62,-2.122743465,-54.06227214,91.21666667,6.783333333,30.93926667,41.008,2.03,7.017
11/4/2014 14:40,2296.59126,62,-2.123714592,-54.06242897,90.05666667,6.708333333,30.84083333,41.83133333,2.304333333,7.02
11/4/2014 14:41,2296.30297,62,-2.124723354,-54.06259493,89.5,6.675,30.76243333,42.071,2.384666667,7.018666667
11/4/2014 14:41,2296.66669,62,-2.125733625,-54.06268202,89.33333333,6.670333333,30.70893333,42.26133333,2.448,7.01
11/4/2014 14:42,2297.65077,62,-2.126661753,-54.06270163,89.16,6.663333333,30.6733,42.15233333,2.412,7.01
11/4/2014 14:42,2299.22488,62,-2.127646543,-54.06270767,89.03333333,6.656666667,30.6392,42.45266667,2.512,7.006666667
11/4/2014 14:43,2300.60754,62,-2.128666621,-54.06287447,88.63666667,6.629666667,30.61296667,42.85033333,2.644666667,7
11/4/2014 14:43,2301.93304,62,-2.129699104,-54.06299617,88.27666667,6.605,30.59336667,43.30733333,2.797666667,7
11/4/2014 14:44,2303.29829,62,-2.130750362,-54.0631038,88.18,6.598333333,30.58103333,43.33933333,2.807666667,6.999
11/4/2014 14:44,2304.94377,62,-2.131785611,-54.0631975,88.59666667,6.63,30.5741,43.55033333,2.878333333,6.99
11/4/2014 14:45,2306.70766,62,-2.132783812,-54.06331653,88.83666667,6.648,30.56933333,43.63066667,2.905333333,6.99
11/4/2014 14:45,2308.39217,62,-2.133828532,-54.06331686,88.71,6.639666667,30.56866667,43.681,2.921,6.99
11/4/2014 14:46,2310.56331,62,-2.134839389,-54.06323271,88.8,6.648666667,30.56943333,43.655,2.913333333,6.99
11/4/2014 14:46,2312.43819,62,-2.135885451,-54.06320455,88.57666667,6.629333333,30.5751,43.679,2.920333333,6.99
11/4/2014 14:47,2314.06217,62,-2.13691609,-54.06323522,88.57333333,6.628,30.57683333,43.79833333,2.960666667,6.99
11/4/2014 14:47,2315.81853,62,-2.137956452,-54.06327671,88.73666667,6.64,30.57783333,43.75733333,2.947,6.99
11/4/2014 14:48,2317.93756,62,-2.13898005,-54.0633845,88.67,6.634,30.58343333,43.38666667,2.822666667,6.99
11/4/2014 14:49,2321.72015,62,-2.141076447,-54.06344511,88.49666667,6.624333333,30.58063333,43.93,3.004333333,6.99
11/4/2014 14:49,2323.55289,62,-2.142131142,-54.06353152,88.36666667,6.615666667,30.5727,43.90466667,2.996333333,6.989
11/4/2014 14:50,2325.43165,62,-2.14316966,-54.06362071,87.99333333,6.587,30.55816667,43.55,2.877666667,6.985666667
11/4/2014 14:50,2326.82795,62,-2.144231061,-54.06372406,87.83,6.574,30.56293333,43.979,3.020666667,6.983333333
11/4/2014 14:51,2327.64588,62,-2.145267734,-54.06373353,87.79333333,6.57,30.56966667,43.96566667,3.017333333,6.985
11/4/2014 14:51,2328.3781,62,-2.146301558,-54.0636772,88.03666667,6.589666667,30.56976667,43.79233333,2.958,6.981333333
11/4/2014 14:52,2329.05986,62,-2.147357427,-54.06357092,88.17333333,6.6,30.5677,44.08166667,3.055666667,6.98
11/4/2014 14:52,2329.92788,62,-2.148377839,-54.06341275,88.26,6.606666667,30.5676,43.878,2.987666667,6.985666667
11/4/2014 14:53,2330.92609,62,-2.149390541,-54.06325232,88.13,6.595666667,30.56643333,43.86366667,2.982333333,6.982333333
11/4/2014 14:53,2332.08912,62,-2.150396034,-54.06303582,88.15,6.597666667,30.56563333,43.889,2.992,6.983
11/4/2014 14:54,2334.23182,62,-2.151431534,-54.06295686,88.35666667,6.615333333,30.56566667,43.93866667,3.006333333,6.98
11/4/2014 14:54,2336.82576,62,-2.152479021,-54.06293498,88.32,6.610666667,30.56566667,44.03033333,3.039,6.98
11/4/2014 14:55,2340.28406,62,-2.153520221,-54.06287908,88.1,6.594666667,30.562,44.26033333,3.115333333,6.98
11/4/2014 14:55,2344.59515,62,-2.154566031,-54.06286248,87.79333333,6.573666667,30.56036667,44.468,3.183666667,6.98
11/4/2014 14:56,2348.19234,62,-2.155630784,-54.06287069,87.75666667,6.569666667,30.5653,44.257,3.112666667,6.98
11/4/2014 14:56,2354.5814,62,-2.156677097,-54.06284245,87.60666667,6.557333333,30.55996667,44.399,3.161333333,6.98
11/4/2014 14:57,2360.29743,62,-2.157754255,-54.06284144,87.78,6.570666667,30.55863333,44.13633333,3.072,6.98
11/4/2014 14:57,2365.26042,62,-2.158821356,-54.06287908,88.01333333,6.588333333,30.559,44.07,3.051333333,6.98
11/4/2014 14:58,2369.59654,62,-2.1598903,-54.06290028,88.06666667,6.594333333,30.55716667,44.049,3.044333333,6.98
11/4/2014 14:58,2373.19596,62,-2.160973744,-54.06290213,87.79666667,6.573,30.55086667,44.06666667,3.05,6.98
11/4/2014 14:59,2376.19296,62,-2.162046712,-54.06292836,88.19,6.603666667,30.54586667,43.72433333,2.937666667,6.98
11/4/2014 14:59,2378.21152,62,-2.163122362,-54.06292601,88.48,6.627,30.54413333,43.65833333,2.914,6.98
11/4/2014 15:00,2379.29007,62,-2.164238663,-54.062894,88.57666667,6.633666667,30.54306667,43.77566667,2.953333333,6.98
11/4/2014 15:00,2379.99297,62,-2.165344991,-54.06292601,88.53333333,6.63,30.543,43.93433333,3.005666667,6.98
11/4/2014 15:01,2380.10785,62,-2.166406307,-54.06285862,88.65333333,6.638666667,30.54236667,44.16966667,3.085333333,6.98
11/4/2014 15:01,2379.21064,62,-2.167452453,-54.06272393,88.97333333,6.663333333,30.5424,43.648,2.911666667,6.981
11/4/2014 15:02,2377.78415,62,-2.16849491,-54.06265377,89.33333333,6.689666667,30.54036667,43.62233333,2.901666667,6.985
11/4/2014 15:02,2376.31178,62,-2.1695574,-54.06254833,89.28,6.685666667,30.54003333,43.82066667,2.968,6.99
11/4/2014 15:03,2374.63019,62,-2.170626931,-54.06244766,89.53333333,6.705333333,30.53663333,43.62133333,2.902,6.99
11/4/2014 15:03,2372.27578,62,-2.171698892,-54.0623791,89.44333333,6.699,30.53426667,43.75166667,2.944666667,6.99
11/4/2014 15:04,2369.00569,62,-2.172774039,-54.0623133,89.51666667,6.702333333,30.551,43.398,2.827333333,6.99
11/4/2014 15:04,2364.44485,62,-2.173849102,-54.0622656,89.82333333,6.715333333,30.63853333,43.08333333,2.722333333,6.990333333
11/4/2014 15:05,2359.02845,61.53333333,-2.174912682,-54.06224406,90.37,6.754,30.65226667,43.06766667,2.718333333,7
11/4/2014 15:05,2353.38141,61,-2.175975256,-54.0621273,90.59333333,6.773333333,30.6322,43.18233333,2.755333333,7
11/4/2014 15:06,2347.60861,61,-2.177031543,-54.06194852,90.85,6.796333333,30.59833333,43.11533333,2.733,7
11/4/2014 15:06,2341.64811,61,-2.178119011,-54.06184701,90.73,6.791333333,30.5792,43.441,2.841333333,7
11/4/2014 15:07,2335.78869,61,-2.179203629,-54.06176395,90.69666667,6.789333333,30.57093333,43.27133333,2.784666667,7
11/4/2014 15:07,2329.74862,61,-2.180277184,-54.06169379,90.84,6.798,30.5734,43.06366667,2.716,7.002
11/4/2014 15:08,2323.77962,61,-2.181367166,-54.06169689,90.87,6.797666667,30.59156667,42.76333333,2.615333333,7.002333333
11/4/2014 15:08,2317.06835,61,-2.182444995,-54.06164895,91.15333333,6.814666667,30.63076667,42.05166667,2.378666667,7.01
11/4/2014 15:09,2310.10498,61,-2.183517041,-54.06152439,91.67333333,6.85,30.65053333,42.06166667,2.382333333,7.01
11/4/2014 15:09,2303.40159,61,-2.184602078,-54.06140395,91.49666667,6.844,30.63076667,42.80266667,2.627666667,7.01
11/4/2014 15:10,2296.14589,61,-2.185691223,-54.06131468,91.26333333,6.822666667,30.63946667,42.84166667,2.641333333,7.01
11/4/2014 15:10,2289.58351,61,-2.186767878,-54.06125751,90.62666667,6.780666667,30.59216667,43.09533333,2.725,7.01
11/4/2014 15:11,2283.02101,61,-2.187855765,-54.06120152,90.6,6.783,30.5567,42.95533333,2.68,7.01
11/4/2014 15:11,2276.73779,61,-2.188943652,-54.06114503,90.52,6.781333333,30.5342,43.245,2.776,7.01
11/4/2014 15:12,2269.60459,61,-2.190010333,-54.06106062,90.79333333,6.8,30.53383333,43.127,2.737333333,7.01
11/4/2014 15:12,2261.92352,61,-2.191075506,-54.06099214,90.98666667,6.81,30.55466667,42.753,2.612,7.01
11/4/2014 15:13,2254.58603,61,-2.192132296,-54.06090195,91.14,6.825,30.54466667,42.69233333,2.592,7.01
11/4/2014 15:13,2246.81703,61,-2.193181459,-54.06085845,91.24666667,6.834333333,30.53753333,43.06366667,2.715333333,7.01
11/4/2014 15:14,2239.43032,61,-2.194264401,-54.06081344,91.18,6.826333333,30.5365,43.02433333,2.703,7.01
11/4/2014 15:14,2231.73314,61,-2.19534399,-54.06073532,91.25666667,6.834333333,30.54313333,43.014,2.699,7.01
11/4/2014 15:15,2224.03233,61,-2.196408408,-54.06060959,91.35333333,6.838,30.5548,43.17366667,2.752,7.013
11/4/2014 15:15,2216.43027,61,-2.197462432,-54.06050893,91.37333333,6.84,30.56496667,43.329,2.804333333,7.02
11/4/2014 15:16,2208.37328,61,-2.19853431,-54.0604448,91.66333333,6.858666667,30.58936667,43.47966667,2.854333333,7.02
11/4/2014 15:16,2200.68765,61,-2.199615072,-54.06049166,91.85,6.87,30.61323333,43.605,2.894666667,7.02
11/4/2014 15:17,2192.71565,61,-2.200672952,-54.06049987,91.82,6.863333333,30.63936667,43.328,2.804,7.02
11/4/2014 15:17,2183.86526,61,-2.201749273,-54.06046308,91.95333333,6.864,30.72246667,43.29,2.791333333,7.02
11/4/2014 15:18,2174.72672,61,-2.202826263,-54.06035235,92.27666667,6.882,30.7802,43.75533333,2.945666667,7.028
11/4/2014 15:18,2167.33025,61,-2.203889592,-54.06027658,91.93,6.856333333,30.7809,44.06466667,3.049666667,7.03
11/4/2014 15:19,2160.53746,61.2,-2.204973539,-54.060363,92.05666667,6.865333333,30.78466667,43.94533333,3.01,7.03
11/4/2014 15:19,2154.05804,61,-2.206058241,-54.06048319,91.68666667,6.838,30.77516667,43.873,2.984666667,7.03
11/4/2014 15:20,2148.23893,61.76666667,-2.207184182,-54.06052812,91.27666667,6.807333333,30.77316667,44.353,3.144666667,7.03
11/4/2014 15:20,2142.89699,62,-2.208289336,-54.06049853,90.81666667,6.772,30.77176667,44.384,3.156666667,7.021333333
11/4/2014 15:21,2138.69171,62,-2.209398597,-54.06051823,90.66666667,6.763333333,30.76776667,44.57066667,3.218666667,7.02
11/4/2014 15:21,2136.01442,62,-2.210491095,-54.0605795,90.5,6.75,30.77793333,44.504,3.194666667,7.02
11/4/2014 15:22,2135.03536,62,-2.211611001,-54.06059233,90.18333333,6.727333333,30.7647,44.369,3.150666667,7.02
11/4/2014 15:22,2135.09003,62,-2.212719759,-54.06056316,89.78666667,6.700666667,30.7365,43.97266667,3.018666667,7.013
11/4/2014 15:23,2135.75582,62,-2.213820303,-54.06058822,89.91333333,6.713666667,30.7098,44.03866667,3.041,7.01
11/4/2014 15:24,2137.68726,62,-2.216027845,-54.06082735,89.36,6.673666667,30.69596667,44.36566667,3.15,7
11/4/2014 15:24,2138.9487,62,-2.217143476,-54.06089667,89.29,6.670666667,30.6917,44.28633333,3.122666667,7
11/4/2014 15:25,2140.09942,62,-2.21826992,-54.06091117,89.57,6.691,30.69023333,43.731,2.937333333,7
11/4/2014 15:25,2141.70543,62,-2.219404662,-54.06101829,89.7,6.7,30.6831,43.81466667,2.965333333,7
11/4/2014 15:26,2143.13135,61.73333333,-2.220571842,-54.06105501,89.95666667,6.721,30.6722,43.90733333,2.996666667,7
11/4/2014 15:26,2144.50618,61,-2.221734747,-54.06109138,89.95333333,6.722,30.655,44.21266667,3.099,7
11/4/2014 15:27,2146.30919,61,-2.222880973,-54.06118845,89.83666667,6.717,30.6309,43.806,2.964,7
11/4/2014 15:27,2148.06405,61,-2.224019319,-54.06129247,89.63,6.704666667,30.60953333,43.494,2.858666667,7
11/4/2014 15:28,2150.08469,61,-2.225167723,-54.06142783,89.46333333,6.690333333,30.60063333,43.43966667,2.840333333,6.996333333
11/4/2014 15:28,2152.36784,61,-2.22631353,-54.06158776,89.4,6.69,30.60113333,43.47566667,2.852666667,6.99
11/4/2014 15:29,2155.6187,61,-2.227451038,-54.06175557,89.4,6.689333333,30.60313333,43.66766667,2.917,6.99
11/4/2014 15:29,2159.51926,61,-2.228596341,-54.06187082,89.34333333,6.684,30.60073333,44.09633333,3.060333333,6.99
11/4/2014 15:30,2163.50557,61,-2.229734855,-54.0620429,89.19333333,6.670333333,30.59403333,44.05766667,3.047666667,6.99
11/4/2014 15:30,2167.789,61,-2.230885439,-54.06217106,89.36,6.687,30.5893,43.937,3.005666667,6.99
11/4/2014 15:31,2172.0773,61,-2.232015654,-54.06224163,89.3,6.68,30.58153333,43.704,2.928,6.99
11/4/2014 15:31,2176.75382,61,-2.233116115,-54.06239385,89.30666667,6.681666667,30.57286667,43.51633333,2.866666667,6.99
11/4/2014 15:32,2181.47282,61,-2.234212467,-54.06260314,89.44333333,6.697,30.56606667,43.236,2.773,6.98
11/4/2014 15:32,2186.53977,61,-2.235275125,-54.06282434,89.51333333,6.701,30.56873333,43.37533333,2.819666667,6.98
11/4/2014 15:33,2192.02237,61,-2.236353206,-54.06307966,89.77333333,6.719,30.57126667,43.52166667,2.868,6.98
11/4/2014 15:33,2197.46341,61,-2.23741754,-54.06336104,89.89666667,6.728666667,30.57423333,43.49533333,2.860666667,6.98
11/4/2014 15:34,2203.40192,61,-2.238433259,-54.06377359,89.75,6.716666667,30.5783,43.62333333,2.902,6.98
11/4/2014 15:34,2210.14047,61,-2.239428358,-54.06421683,89.65,6.710333333,30.58363333,43.83733333,2.973666667,6.98
11/4/2014 15:35,2217.03552,61,-2.240377106,-54.06472318,89.84,6.723333333,30.58783333,43.784,2.956,6.981666667
11/4/2014 15:35,2223.08532,61,-2.241331469,-54.06526088,89.99,6.730333333,30.59036667,43.522,2.869666667,6.99
11/4/2014 15:36,2228.62981,61,-2.242260352,-54.06585381,90.31333333,6.756666667,30.59423333,43.818,2.968,6.99
11/4/2014 15:36,2233.62634,61,-2.243211698,-54.06638062,90.51,6.77,30.59756667,44.01333333,3.033,6.99
11/4/2014 15:37,2237.9929,61,-2.244160529,-54.0669412,90.35666667,6.759333333,30.59456667,44.01233333,3.031666667,6.99
11/4/2014 15:37,2242.01498,61,-2.245123358,-54.06747638,90.28,6.753666667,30.59633333,43.88066667,2.986666667,6.99
11/4/2014 15:38,2245.68584,61,-2.246041261,-54.06806722,89.93666667,6.728333333,30.59653333,43.92633333,3.002666667,6.99
11/4/2014 15:38,2248.89246,61,-2.246999396,-54.0686206,89.72666667,6.711666667,30.59643333,43.88833333,2.989666667,6.99
11/4/2014 15:39,2250.87199,61,-2.24797505,-54.06914924,89.88666667,6.724333333,30.59753333,43.82133333,2.968,6.99
11/4/2014 15:39,2252.18957,61,-2.248915834,-54.06977613,90.09666667,6.74,30.59643333,43.787,2.957,6.99
11/4/2014 15:40,2253.10563,61,-2.249869611,-54.07038021,90.11666667,6.741333333,30.59496667,43.411,2.831,6.99
11/4/2014 15:40,2253.94876,61,-2.250820203,-54.07097566,90.24,6.753,30.5952,43.78666667,2.955333333,6.99
11/4/2014 15:41,2254.77937,61,-2.251764843,-54.07156792,90.24,6.753,30.59593333,43.796,2.960666667,6.99
11/4/2014 15:41,2255.72673,61,-2.252684841,-54.07219749,90.16666667,6.744666667,30.5978,43.47633333,2.852666667,6.99
11/4/2014 15:42,2257.0301,61,-2.253595032,-54.07284013,90.41,6.764,30.59946667,43.50333333,2.862666667,6.99
11/4/2014 15:42,2258.69981,61,-2.254494494,-54.07353616,90.48666667,6.769333333,30.59963333,43.36733333,2.816333333,6.99
11/4/2014 15:43,2260.65103,61,-2.255436117,-54.07417101,90.46333333,6.767333333,30.59563333,43.27233333,2.784666667,6.99
11/4/2014 15:43,2262.88668,61,-2.256362569,-54.07479814,90.37,6.759,30.59406667,42.96166667,2.68,6.99
11/4/2014 15:44,2265.8236,61,-2.258131569,-54.07610899,90.17,6.745666667,30.60143333,43.452,2.845333333,6.99
11/4/2014 15:45,2266.37849,61.03333333,-2.259035893,-54.07671559,89.9,6.723333333,30.60203333,43.151,2.744333333,6.99
11/4/2014 15:45,2266.61987,61,-2.259922698,-54.07733057,90.08333333,6.739,30.60186667,42.968,2.684666667,6.99
11/4/2014 15:46,2266.62277,61,-2.260827357,-54.07787011,90.5,6.769666667,30.6015,43.07066667,2.718333333,6.99
11/4/2014 15:46,2266.35642,61,-2.26173914,-54.07838811,90.72,6.784333333,30.6023,42.769,2.618,6.99
11/4/2014 15:47,2265.87466,61,-2.26266467,-54.07889622,90.91333333,6.8,30.60463333,42.769,2.617666667,6.99
11/4/2014 15:47,2265.40651,61,-2.263483163,-54.07956753,90.48666667,6.768666667,30.6073,42.98933333,2.692333333,6.99
11/4/2014 15:48,2265.00838,61,-2.264227476,-54.08033523,90.17333333,6.744333333,30.6092,42.68533333,2.589,6.99
11/4/2014 15:48,2264.38319,61,-2.264992157,-54.08103076,89.93666667,6.729,30.6102,42.73366667,2.606333333,6.99
11/4/2014 15:49,2263.67687,61,-2.265749378,-54.08173073,89.85333333,6.721333333,30.60836667,42.65666667,2.58,6.99
11/4/2014 15:49,2262.8766,61,-2.266564853,-54.08242383,89.63333333,6.703333333,30.60613333,42.684,2.589333333,6.99
11/4/2014 15:50,2261.83861,61,-2.267286452,-54.08319128,89.8,6.716666667,30.6088,42.74166667,2.608333333,6.99
11/4/2014 15:50,2260.80355,61,-2.268063538,-54.08388999,90.38666667,6.760333333,30.6125,42.84766667,2.643,6.99
11/4/2014 15:51,2259.96122,61,-2.26885722,-54.08455116,90.56666667,6.774666667,30.61473333,42.71066667,2.597666667,6.99
11/4/2014 15:51,2259.27684,61,-2.269675042,-54.08521023,90.20333333,6.746333333,30.61836667,42.723,2.601666667,6.99
