ltime,ltime,Latitude,Longitude,TempC,SpCondµScm,ChlARFU,ChlAµgL,BGAPCRFU,BGAPCµgL,TurbFNU,fDOMRFU,fDOMQSU,ODOsat,ODOmgL,pH,Presspsia,NITRATEUM,NITRATEMG,ABS254,ABS350,TINT,TSPEC,TLAMP,XCO2Dppm_tau,XCH4Dppm_tau,TempC_tau,SpCondµScm_tau,ChlARFU_tau,ChlAµgL_tau,BGAPCRFU_tau,BGAPCµgL_tau,TurbFNU_tau,fDOMRFU_tau,fDOMQSU_tau,ODOsat_tau,ODOmgL_tau,pH_tau,CH4uM_tau,CH4Sat_tau,CO2uM_tau,CO2Sat_tau
2015-08-04 10:20:00,2015-08-04 10:20:00,43.57429937,-91.23142135,23.458000000000002,408.6,7.36,34.91,-1.09,1.92,6.38,20.15,78.01,138.3,11.75,8.95,3.4130000000000003,54.36,0.76,0.4,0.16,11.0,19.0,12.8,184.67700000000002,149.44299999999998,23.465,408.8,6.55,31.07,-1.135,1.882,6.297999999999999,20.122,77.88600000000001,138.36,11.76,8.95,0.219983403,7824.240838,6.713270477000001,46.16925
2015-08-04 10:21:00,2015-08-04 10:21:00,43.57429937,-91.23142135,23.462,408.4,6.68,31.69,-1.16,1.85,6.29,20.13,77.89,138.5,11.76,8.95,3.411,54.38,0.76,0.4,0.16,11.0,19.0,12.8,181.8005,149.869,23.4746,409.07,4.925,23.49,-1.075,1.935,6.324,20.105999999999998,77.808,138.26,11.732660000000001,8.95,0.220569568,7846.544503,6.6069488629999995,45.450125
2015-08-04 10:21:00,2015-08-04 10:21:00,43.57430088,-91.23142219,23.471999999999998,408.8,6.52,30.93,-1.11,1.9,6.42,20.1,77.81,138.4,11.75,8.95,3.4130000000000003,54.45,0.76,0.4,0.16,11.0,19.0,12.8,181.785,132.058,23.4776,408.58,8.615,40.8,-0.997,1.996,6.48,20.086,77.748,137.89,11.685319999999999,8.95,0.19434497899999997,6914.031414,6.605836772999999,45.44625
2015-08-04 10:21:00,2015-08-04 10:21:00,43.57430088,-91.23142219,23.478,408.4,7.33,34.74,-1.04,1.97,6.35,20.09,77.76,138.1,11.72,8.95,3.412,54.23,0.76,0.4,0.16,11.1,19.0,12.7,180.3965,140.13,23.47,407.2,7.63,36.15,-1.054,1.939,6.077000000000001,20.1,77.78,138.11,11.72367,8.95,0.206254534,7336.649215,6.5567602339999995,45.099125
2015-08-04 10:21:00,2015-08-04 10:21:00,43.57430088,-91.23142219,23.471999999999998,407.7,7.89,37.4,-1.04,1.96,6.29,20.1,77.78,137.9,11.71,8.95,3.408,54.24,0.76,0.4,0.16,11.0,19.0,12.8,179.787,142.225,23.4828,408.23,6.31,29.965,-1.1079999999999999,1.909,6.468,20.1,77.788,139.16,11.83202,8.95,0.209286358,7446.335079,6.532291364,44.94675
2015-08-04 10:21:00,2015-08-04 10:21:00,43.57430088,-91.23142219,23.479,408.2,6.69,31.73,-1.11,1.9,6.41,20.1,77.79,138.6,11.77,8.95,3.411,54.28,0.76,0.4,0.16,11.0,19.0,12.7,184.3775,147.14600000000002,23.4928,407.39,7.0,33.185,-1.044,1.956,6.249,20.108,77.788,139.58,11.85101,8.95,0.21648586,7703.979058,6.697225849,46.094375
2015-08-04 10:22:00,2015-08-04 10:22:00,43.57430097,-91.23141842,23.489,407.9,5.69,27.06,-1.05,1.96,6.26,20.1,77.78,139.3,11.82,8.95,3.412,54.16,0.76,0.4,0.16,11.0,19.0,12.7,181.2835,170.489,23.497,407.89,7.33,34.785,-1.0859999999999999,1.9240000000000002,6.265,20.096,77.77199999999999,139.84,11.891010000000001,8.99,0.25080847,8926.125654000001,6.584075547,45.320875
2015-08-04 10:22:00,2015-08-04 10:22:00,43.57430097,-91.23141842,23.493000000000002,408.2,8.27,39.17,-1.0,2.01,6.39,20.11,77.84,139.8,11.87,8.96,3.405,54.09,0.76,0.4,0.16,11.1,19.0,12.8,180.15900000000002,147.476,23.4948,407.61,8.335,39.5,-1.172,1.835,6.502999999999999,20.12,77.876,139.9,11.88,8.96,0.216962983,7721.256545,6.543633089,45.03975
2015-08-04 10:22:00,2015-08-04 10:22:00,43.57430734,-91.23141641,23.495,408.1,6.29,29.87,-1.11,1.9,6.64,20.12,77.86,139.9,11.88,8.96,3.403,54.21,0.76,0.4,0.16,11.1,19.0,12.7,184.5215,143.11700000000002,23.5002,408.31,6.665,31.6,-1.158,1.849,6.47,20.1,77.78,139.83,11.86633,8.96,0.210528169,7493.036649,6.701083574,46.130375
2015-08-04 10:22:00,2015-08-04 10:22:00,43.57430734,-91.23141641,23.499000000000002,408.0,6.29,29.86,-1.12,1.89,6.55,20.09,77.77,139.9,11.88,8.96,3.403,54.25,0.76,0.4,0.16,11.0,19.1,12.7,183.0345,156.24,23.5098,408.63,7.66,36.34,-1.2209999999999999,1.796,6.393,20.067999999999998,77.648,139.32,11.81899,8.945,0.229789765,8180.104712,6.6453156810000005,45.758625
2015-08-04 10:23:00,2015-08-04 10:23:00,43.57430734,-91.23141641,23.506,408.7,6.79,32.21,-1.2,1.82,6.29,20.06,77.63,139.6,11.85,8.96,3.403,54.21,0.76,0.4,0.16,11.1,19.1,12.7,186.085,147.195,23.5124,407.83,5.585,26.53,-1.0979999999999999,1.912,6.187,20.022000000000002,77.476,138.89,11.75532,8.95,0.21647597100000002,7706.544503,6.7555820870000005,46.52125
2015-08-04 10:23:00,2015-08-04 10:23:00,43.57430809,-91.23141322,23.51,407.8,6.07,28.84,-1.1,1.91,6.24,20.02,77.47,139.1,11.8,8.95,3.408,54.19,0.76,0.4,0.16,11.0,19.1,12.7,181.6975,144.066,23.5094,408.69,7.45,35.345,-1.079,1.931,6.265,20.046,77.612,139.21,11.81734,8.95,0.21188650899999997,7542.722513,6.596847115,45.424375
2015-08-04 10:23:00,2015-08-04 10:23:00,43.57430809,-91.23141322,23.511,408.6,8.24,39.03,-1.09,1.92,6.3,20.05,77.61,139.0,11.8,8.95,3.417,54.37,0.76,0.4,0.16,11.0,19.1,12.8,180.8035,155.44299999999998,23.5038,407.71,5.31,25.235,-1.011,1.992,6.375,20.082,77.734,140.19,11.93569,8.95,0.228644077,8138.376963,6.5654064089999995,45.200875
2015-08-04 10:23:00,2015-08-04 10:23:00,43.57430809,-91.23141322,23.506,407.9,6.34,30.08,-1.04,1.97,6.4,20.08,77.71,139.7,11.86,8.95,3.438,54.73,0.77,0.4,0.16,11.1,19.1,12.7,179.718,140.843,23.511999999999997,409.6,7.19,34.095,-1.023,1.994,6.454,20.084,77.718,140.27,11.92734,8.98,0.207135846,7373.979058,6.52450838,44.9295
2015-08-04 10:23:00,2015-08-04 10:23:00,43.57430809,-91.23141322,23.51,409.1,7.38,35.0,-1.03,1.97,6.41,20.09,77.75,140.2,11.9,8.95,3.457,54.93,0.77,0.4,0.16,11.0,19.1,12.7,181.1495,134.10299999999998,23.5266,407.04,6.925,32.87,-0.997,1.996,6.4670000000000005,20.086,77.75,140.95,11.98835,8.96,0.19716781100000003,7021.099476,6.573821287,45.287375
2015-08-04 10:24:00,2015-08-04 10:24:00,43.57430667,-91.23141062,23.521,407.5,7.54,35.74,-1.01,2.0,6.43,20.09,77.74,140.6,11.93,8.96,3.469,54.83,0.77,0.4,0.16,11.0,19.1,12.7,184.8125,128.095,23.5278,408.88,5.175,24.63,-0.935,2.075,6.347,20.1,77.788,141.48,12.02468,8.96,0.188330055,6706.544503,6.706526976,46.203125
2015-08-04 10:24:00,2015-08-04 10:24:00,43.57430667,-91.23141062,23.526999999999997,408.6,6.71,31.84,-0.98,2.03,6.39,20.1,77.79,141.2,11.98,8.96,3.467,54.71,0.77,0.4,0.16,11.1,19.1,12.7,181.4395,153.752,23.5276,407.67,6.84,32.43,-1.015,1.9780000000000002,6.329,20.114,77.854,141.6,12.01,8.96,0.226052809,8049.842932,6.5841630570000005,45.359875
2015-08-04 10:24:00,2015-08-04 10:24:00,43.57430667,-91.23141062,23.528000000000002,408.1,6.44,30.57,-1.02,1.98,6.26,20.11,77.85,141.6,12.01,8.96,3.464,54.82,0.77,0.4,0.16,11.1,19.1,12.7,185.4705,143.624,23.5394,409.5,6.145,29.195,-1.032,1.9709999999999999,6.105,20.082,77.72800000000001,141.26,11.95899,8.96,0.211114069,7519.581152,6.728245029,46.367625
2015-08-04 10:24:00,2015-08-04 10:24:00,43.57430767,-91.23141046,23.537,409.0,6.67,31.64,-1.04,1.96,6.07,20.08,77.72,141.4,11.99,8.96,3.455,54.59,0.76,0.4,0.16,11.1,19.1,12.8,182.16,147.58700000000002,23.552,407.34,7.645,36.25,-1.094,1.916,6.175,20.06,77.64,140.86,11.928989999999999,8.96,0.21688653300000002,7727.068063,6.60584851,45.54
2015-08-04 10:24:00,2015-08-04 10:24:00,43.57430767,-91.23141046,23.546999999999997,407.9,5.67,26.95,-1.09,1.92,6.13,20.06,77.63,141.0,11.96,8.96,3.451,54.56,0.76,0.4,0.16,11.1,19.1,12.8,177.7365,146.497,23.549,409.56,4.655,22.2,-1.196,1.814,6.146,20.04,77.55,140.9,11.95,8.96,0.215297195,7670.0,6.445969592000001,44.434125
2015-08-04 10:25:00,2015-08-04 10:25:00,43.57430767,-91.23141046,23.55,408.9,5.4,25.68,-1.19,1.83,6.15,20.04,77.56,140.9,11.95,8.96,3.448,54.36,0.76,0.4,0.16,11.1,19.1,12.7,181.0635,144.149,23.5534,407.83,5.865,27.855,-1.2890000000000001,1.724,6.246,20.03,77.506,141.0,11.96,8.96,0.211828491,7547.068063,6.565830803,45.265875
2015-08-04 10:25:00,2015-08-04 10:25:00,43.57430767,-91.23141046,23.552,408.5,5.43,25.81,-1.27,1.74,6.15,20.02,77.5,141.0,11.96,8.96,3.446,54.49,0.76,0.4,0.16,11.1,19.1,12.7,183.25400000000002,144.30200000000002,23.5488,408.83,6.93,32.89,-1.242,1.7819999999999998,6.02,20.01,77.43,141.0,11.94633,8.96,0.212072165,7555.078534,6.646109528999999,45.8135
2015-08-04 10:25:00,2015-08-04 10:25:00,43.57430818,-91.23141079,23.55,408.4,6.52,30.95,-1.26,1.76,5.94,20.0,77.42,141.0,11.95,8.96,3.448,54.68,0.77,0.4,0.16,11.1,19.1,12.8,181.4215,138.343,23.5422,406.92,5.79,27.46,-1.185,1.818,5.959,20.032,77.548,141.0,11.96,8.96,0.20334048899999999,7243.089005,6.580851196,45.355375
2015-08-04 10:25:00,2015-08-04 10:25:00,43.57430818,-91.23141079,23.544,407.6,5.56,26.44,-1.2,1.81,6.18,20.04,77.56,141.0,11.96,8.96,3.45,54.76,0.77,0.4,0.16,11.1,19.1,12.8,181.233,159.748,23.5376,410.02,5.45,25.885,-1.124,1.886,6.359,20.072,77.676,141.0,11.96,8.96,0.234823029,8363.769634,6.574850191,45.30825
2015-08-04 10:26:00,2015-08-04 10:26:00,43.57431547,-91.23141733,23.539,408.7,6.15,29.23,-1.09,1.92,6.33,20.08,77.72,140.9,11.96,8.96,3.45,54.91,0.77,0.4,0.16,11.1,19.1,12.8,181.9195,148.953,23.5312,407.64,6.065,28.815,-1.072,1.931,6.466,20.098,77.78399999999999,140.49,11.91266,8.96,0.21898188600000001,7798.586387,6.600924007000001,45.479875
2015-08-04 10:26:00,2015-08-04 10:26:00,43.57431547,-91.23141733,23.533,408.1,6.6,31.3,-1.09,1.92,6.47,20.1,77.8,140.7,11.93,8.96,3.449,54.92,0.77,0.4,0.16,11.1,19.1,12.8,183.6185,138.306,23.5276,409.78,5.4,25.665,-1.119,1.891,6.694,20.11,77.82,140.36,11.92,8.96,0.203343435,7241.151832,6.6632356470000005,45.904625
2015-08-04 10:26:00,2015-08-04 10:26:00,43.57431547,-91.23141733,23.528000000000002,409.2,7.26,34.42,-1.08,1.93,6.47,20.1,77.8,140.5,11.92,8.96,3.45,54.83,0.77,0.4,0.16,11.1,19.1,12.8,181.9425,149.571,23.5282,407.95,6.035,28.655,-1.091,1.902,6.397,20.11,77.82600000000001,140.3,11.882660000000001,8.95,0.21990317399999998,7830.942408,6.602306552999999,45.485625
2015-08-04 10:26:00,2015-08-04 10:26:00,43.57431463,-91.23141993,23.528000000000002,408.3,6.63,31.46,-1.08,1.92,6.5,20.11,77.82,140.3,11.9,8.95,3.4530000000000003,54.88,0.77,0.4,0.16,11.1,19.1,12.7,192.62,148.612,23.5252,409.93,7.89,37.38,-0.992,2.011,6.604,20.11,77.85,140.3,11.9,8.95,0.218505888,7780.732984,6.9903505589999995,48.155
2015-08-04 10:26:00,2015-08-04 10:26:00,43.57431463,-91.23141993,23.526999999999997,409.4,6.25,29.69,-1.03,1.98,6.5,20.11,77.84,140.3,11.9,8.95,3.449,54.58,0.76,0.4,0.16,11.1,19.1,12.8,185.2095,136.622,23.522,407.62,6.275,29.79,-0.9390000000000001,2.064,6.598,20.114,77.842,140.2,11.9,8.95,0.200889273,7152.984293,6.722012124,46.302375
2015-08-04 10:27:00,2015-08-04 10:27:00,43.57431463,-91.23141993,23.524,408.4,6.83,32.4,-0.93,2.07,6.56,20.11,77.84,140.2,11.9,8.95,3.452,54.79,0.77,0.4,0.16,11.1,19.1,12.8,189.52,146.812,23.5108,409.7,7.09,33.655,-0.846,2.154,6.6339999999999995,20.124000000000002,77.88,140.2,11.91734,8.95,0.21591937600000002,7686.492147,6.88059012,47.38
2015-08-04 10:27:00,2015-08-04 10:27:00,43.57431463,-91.23141993,23.514,409.2,6.83,32.4,-0.88,2.13,6.49,20.13,77.9,140.2,11.9,8.95,3.4560000000000004,54.91,0.77,0.41,0.16,11.1,19.1,12.8,187.97799999999998,146.38,23.5008,407.81,5.765,27.375,-0.946,2.0540000000000003,6.492000000000001,20.166,78.036,140.47,11.937339999999999,8.96,0.21532561600000003,7663.874346,6.826496464,46.9945
2015-08-04 10:27:00,2015-08-04 10:27:00,43.57431463,-91.23141993,23.503,408.3,6.73,31.91,-0.93,2.08,6.55,20.16,78.04,140.4,11.92,8.96,3.463,54.8,0.77,0.4,0.16,11.1,19.1,12.8,181.52700000000002,136.072,23.4966,408.94,5.93,28.165,-0.897,2.103,6.681,20.18,78.094,140.4,11.92,8.96,0.200178744,7124.188482,6.59299228,45.38175
2015-08-04 10:27:00,2015-08-04 10:27:00,43.57431463,-91.23141993,23.499000000000002,408.5,6.03,28.62,-0.91,2.09,6.58,20.17,78.08,140.4,11.92,8.96,3.4619999999999997,54.82,0.77,0.4,0.16,11.1,19.2,12.8,185.9185,141.66299999999998,23.4998,407.46,7.34,34.81,-1.024,1.976,6.4,20.156,78.00399999999999,140.4,11.92,8.96,0.20839091399999998,7416.910995,6.75189179,46.479625
2015-08-04 10:27:00,2015-08-04 10:27:00,43.57431463,-91.23141993,23.5,408.4,6.86,32.54,-0.98,2.02,6.52,20.15,78.0,140.4,11.92,8.96,3.4530000000000003,54.92,0.77,0.4,0.16,11.1,19.2,12.7,199.1365,127.456,23.5088,408.73,7.605,36.085,-0.986,2.024,6.431,20.136,77.94,139.92,11.882660000000001,8.935,0.18745935800000002,6673.089005,7.230120726,49.784125
2015-08-04 10:28:00,2015-08-04 10:28:00,43.57431144,-91.23142219,23.506,408.6,7.04,33.37,-0.99,2.01,6.34,20.14,77.95,140.2,11.9,8.95,3.452,54.73,0.77,0.4,0.16,11.1,19.2,12.8,189.1165,150.50799999999998,23.5078,408.4,6.95,32.95,-0.961,2.025,6.191,20.122,77.86,139.66,11.84266,8.95,0.22136798600000002,7880.0,6.866511015,47.279125
2015-08-04 10:28:00,2015-08-04 10:28:00,43.57431144,-91.23142219,23.506999999999998,408.5,7.67,36.34,-0.95,2.06,6.27,20.12,77.86,139.8,11.86,8.95,3.447,54.62,0.77,0.4,0.16,11.1,19.2,12.8,188.328,136.059,23.5116,408.68,7.055,33.425,-1.0590000000000002,1.965,6.388,20.11,77.808,139.5,11.82266,8.95,0.20010162899999998,7123.507853,6.83716276,47.082
2015-08-04 10:28:00,2015-08-04 10:28:00,43.57431144,-91.23142219,23.51,408.4,6.91,32.76,-1.05,1.96,6.4,20.1,77.79,139.6,11.84,8.95,3.443,54.95,0.77,0.41,0.16,11.1,19.2,12.8,188.959,134.803,23.5076,407.04,7.01,33.25,-1.1159999999999999,1.901,6.249,20.104,77.832,139.74,11.85,8.95,0.19826975300000002,7057.748691,6.860830426000001,47.23975
2015-08-04 10:28:00,2015-08-04 10:28:00,43.57430784,-91.2314185,23.508000000000003,407.9,7.21,34.21,-1.07,1.94,6.24,20.11,77.84,139.6,11.85,8.95,3.4419999999999997,54.75,0.77,0.4,0.16,11.1,19.2,12.7,193.95,149.116,23.495,408.6,6.195,29.44,-1.07,1.923,6.574,20.146,77.984,140.28,11.92468,8.95,0.219374862,7807.120419,7.044502971,48.4875
2015-08-04 10:28:00,2015-08-04 10:28:00,43.57430784,-91.2314185,23.5,408.4,6.57,31.17,-1.09,1.91,6.64,20.16,78.01,140.0,11.89,8.95,3.443,54.44,0.76,0.4,0.16,11.1,19.2,12.8,192.168,150.067,23.5026,408.17,6.07,28.83,-1.04,1.9769999999999999,6.513,20.137999999999998,77.956,141.02,11.98835,8.965,0.22074153300000002,7856.910995,6.978310297999999,48.042
2015-08-04 10:29:00,2015-08-04 10:29:00,43.57430784,-91.2314185,23.500999999999998,408.4,8.19,38.81,-1.04,1.97,6.51,20.14,77.94,140.6,11.94,8.95,3.45,54.28,0.76,0.4,0.16,11.1,19.2,12.7,188.8725,139.75799999999998,23.5294,409.21,6.535,31.03,-1.073,1.9269999999999998,6.643,20.098,77.76,141.82,12.05835,8.96,0.205471084,7317.172775,6.853553966000001,47.218125
2015-08-04 10:29:00,2015-08-04 10:29:00,43.57430784,-91.2314185,23.521,408.8,5.82,27.64,-1.07,1.94,6.58,20.1,77.79,141.4,12.0,8.96,3.45,54.26,0.76,0.4,0.16,11.1,19.2,12.8,186.0675,153.90200000000002,23.5418,407.13,6.655,31.58,-1.011,2.003,6.558,20.064,77.686,142.48,12.132019999999999,8.96,0.226211298,8057.696335,6.749454056,46.516875
2015-08-04 10:29:00,2015-08-04 10:29:00,43.57430767,-91.23141834,23.537,407.8,7.32,34.69,-1.04,1.96,6.4,20.07,77.68,142.2,12.07,8.96,3.432,54.49,0.76,0.4,0.16,11.1,19.2,12.8,192.9915,142.365,23.55,409.28,6.025,28.61,-1.054,1.946,6.37,20.042,77.58800000000001,142.36,12.08,8.96,0.20922062100000002,7453.664921,6.999029081000001,48.247875
2015-08-04 10:29:00,2015-08-04 10:29:00,43.57430767,-91.23141834,23.546999999999997,408.6,7.29,34.58,-1.05,1.95,6.49,20.05,77.6,142.5,12.08,8.96,3.4,54.59,0.76,0.4,0.16,11.1,19.2,12.7,189.9575,144.724,23.5444,407.82,7.19,34.125,-1.003,2.0,6.649,20.054000000000002,77.634,142.4,12.08,8.96,0.21271042699999998,7577.172775,6.8900652220000005,47.489375
2015-08-04 10:29:00,2015-08-04 10:29:00,43.57430767,-91.23141834,23.546,408.0,7.29,34.55,-1.01,1.99,6.8,20.06,77.65,142.4,12.08,8.96,3.3789999999999996,54.71,0.77,0.4,0.16,11.1,19.2,12.8,188.96875,139.547,23.5322,407.88,7.245,34.37,-1.046,1.9609999999999999,6.756,20.088,77.732,141.99,12.02899,8.96,0.20514977899999998,7306.125654,6.856515371,47.2421875
2015-08-04 10:30:00,2015-08-04 10:30:00,43.57430843,-91.23142194,23.535,408.1,7.18,34.04,-1.07,1.94,6.55,20.09,77.76,142.2,12.06,8.96,3.377,54.76,0.77,0.4,0.16,11.1,19.2,12.7,188.71400000000003,149.796,23.5084,408.8,6.38,30.27,-1.068,1.946,6.45,20.1,77.808,141.42,11.98899,8.96,0.22031821899999998,7842.722513,6.851783114,47.1785
2015-08-04 10:30:00,2015-08-04 10:30:00,43.57430843,-91.23142194,23.515,408.1,6.23,29.58,-1.04,1.97,6.51,20.1,77.79,141.7,12.03,8.96,3.38,54.58,0.76,0.4,0.16,11.1,19.2,12.7,190.6885,131.542,23.5032,407.12,6.96,33.015,-0.9940000000000001,2.006,6.544,20.108,77.818,141.64,12.01,8.96,0.193489883,6887.015707,6.924469338,47.672125
2015-08-04 10:30:00,2015-08-04 10:30:00,43.57430843,-91.23142194,23.506,407.9,6.75,32.03,-1.02,1.99,6.42,20.11,77.84,141.5,12.01,8.96,3.391,54.55,0.76,0.4,0.16,11.1,19.2,12.7,191.87900000000002,151.993,23.5094,409.3,6.86,32.52,-1.006,1.99,6.396,20.128,77.868,141.94,12.05734,8.96,0.22354522300000002,7957.748691,6.966504369,47.96975
2015-08-04 10:30:00,2015-08-04 10:30:00,43.5743091,-91.23141909,23.509,408.9,8.04,38.11,-1.01,1.99,6.41,20.11,77.84,141.8,12.04,8.96,3.3939999999999997,54.69,0.77,0.4,0.16,11.1,19.2,12.7,187.09599999999998,135.961,23.517,408.08,7.12,33.755,-1.058,1.959,6.422999999999999,20.078,77.726,141.66,12.01266,8.96,0.199936645,7118.376963,6.791420552000001,46.773999999999994
2015-08-04 10:30:00,2015-08-04 10:30:00,43.5743091,-91.23141909,23.515,408.6,6.62,31.42,-1.02,1.99,6.49,20.08,77.72,141.8,12.03,8.96,3.412,54.66,0.77,0.4,0.16,11.1,19.2,12.7,193.09,142.041,23.5194,408.82,5.14,24.435,-1.072,1.9380000000000002,6.507000000000001,20.084,77.72800000000001,141.43,11.99633,8.96,0.208867871,7436.701571,7.008532002999999,48.2725
2015-08-04 10:31:00,2015-08-04 10:31:00,43.5743091,-91.23141909,23.517,408.3,7.39,35.02,-1.04,1.97,6.53,20.08,77.72,141.5,12.01,8.96,3.4219999999999997,54.79,0.77,0.4,0.16,11.1,19.2,12.7,191.532,142.39600000000002,23.526999999999997,408.54,6.5,30.875,-1.124,1.883,6.494,20.086,77.734,141.02,11.962660000000001,8.96,0.209359155,7455.287958,6.950519894,47.883
2015-08-04 10:31:00,2015-08-04 10:31:00,43.5743091,-91.23141909,23.524,408.7,6.39,30.33,-1.09,1.91,6.34,20.08,77.71,141.3,11.99,8.96,3.429,54.82,0.77,0.4,0.16,11.1,19.2,12.7,191.9325,146.006,23.5262,408.85,6.965,33.045,-1.148,1.8519999999999999,6.1979999999999995,20.08,77.7,140.42,11.90899,8.96,0.21467011100000002,7644.293194,6.965207847,47.983125
2015-08-04 10:31:00,2015-08-04 10:31:00,43.57431136,-91.23141498,23.526999999999997,408.6,6.76,32.09,-1.13,1.88,6.15,20.08,77.7,140.7,11.94,8.96,3.4339999999999997,54.85,0.77,0.4,0.16,11.1,19.2,12.7,185.8835,139.933,23.5234,408.08,6.845,32.475,-1.083,1.9169999999999998,6.0729999999999995,20.102,77.77199999999999,140.6,11.92,8.95,0.20575221,7326.335079,6.746212999,46.470875
2015-08-04 10:31:00,2015-08-04 10:31:00,43.57431136,-91.23141498,23.526,408.6,6.24,29.61,-1.07,1.93,6.05,20.08,77.72,140.6,11.93,8.95,3.4339999999999997,54.33,0.76,0.4,0.16,11.1,19.2,12.7,190.1135,137.004,23.5338,407.45,6.645,31.525,-1.169,1.841,6.1160000000000005,20.058,77.64399999999999,141.18,11.96734,8.99,0.201405059,7172.984293,6.897745972,47.528375
2015-08-04 10:31:00,2015-08-04 10:31:00,43.57431136,-91.23141498,23.531,407.8,6.3,29.91,-1.16,1.85,6.15,20.05,77.62,140.8,11.95,8.95,3.435,54.41,0.76,0.4,0.16,11.1,19.2,12.7,187.6795,148.97899999999998,23.5442,409.75,4.485,21.365,-1.151,1.859,6.2620000000000005,20.022000000000002,77.486,141.58,12.02101,8.96,0.21896512699999998,7799.947644,6.807476145,46.919875
2015-08-04 10:31:00,2015-08-04 10:31:00,43.57430792,-91.23141322,23.541999999999998,408.9,6.26,29.74,-1.12,1.89,6.39,20.01,77.46,141.3,11.99,8.96,3.435,54.32,0.76,0.4,0.16,11.1,19.2,12.7,189.4225,135.064,23.558000000000003,406.96,7.035,33.38,-0.978,2.0180000000000002,6.48,19.996,77.38,142.08,12.037339999999999,8.96,0.198460357,7071.413613,6.868075945,47.355625
2015-08-04 10:32:00,2015-08-04 10:32:00,43.57430792,-91.23141322,23.553,407.8,5.74,27.3,-0.99,2.01,6.74,19.99,77.37,141.8,12.02,8.96,3.435,54.36,0.76,0.4,0.16,11.1,19.2,12.7,187.6365,148.0,23.5534,409.11,7.455,35.325,-0.9940000000000001,2.009,6.496,20.008,77.46600000000001,142.24,12.06734,8.96,0.217487577,7748.691099,6.804184782999999,46.909125
2015-08-04 10:32:00,2015-08-04 10:32:00,43.57430792,-91.23141322,23.553,408.4,6.79,32.22,-1.04,1.97,6.45,20.02,77.48,142.1,12.05,8.96,3.437,54.3,0.76,0.4,0.16,11.1,19.3,12.7,189.1605,135.386,23.5426,406.9,5.705,27.14,-0.945,2.055,6.57,20.074,77.67399999999999,142.44,12.08734,8.96,0.198992668,7088.272251,6.861498382000001,47.290125
2015-08-04 10:32:00,2015-08-04 10:32:00,43.57430482,-91.23141808,23.546,407.4,7.27,34.46,-0.98,2.02,6.53,20.07,77.68,142.3,12.07,8.96,3.4389999999999996,54.28,0.76,0.4,0.16,11.1,19.3,12.7,184.375,142.16299999999998,23.5402,408.67,8.095,38.36,-1.013,1.98,6.419,20.052,77.604,142.26,12.06633,8.96,0.208963305,7443.089005,6.688355958,46.09375
2015-08-04 10:32:00,2015-08-04 10:32:00,43.57432444,-91.23140467,23.541999999999998,408.1,5.91,28.09,-1.07,1.94,6.33,20.05,77.62,142.4,12.08,8.96,3.437,54.16,0.76,0.4,0.16,11.1,19.3,12.7,190.607,147.597,23.5462,407.49,5.82,27.65,-1.103,1.9069999999999998,6.346,20.014,77.46600000000001,142.17,12.03266,8.96,0.21692552399999998,7727.591623,6.913279414,47.65175
2015-08-04 10:32:00,2015-08-04 10:32:00,43.57439962,-91.23136201,23.545,407.8,6.0,28.51,-1.08,1.93,6.43,20.01,77.47,142.1,12.05,8.96,3.4410000000000003,54.18,0.76,0.4,0.16,11.1,19.3,12.8,184.3235,142.533,23.5584,407.94,7.345,34.82,-0.9670000000000001,2.026,6.386,19.992,77.38,142.78,12.11101,8.96,0.20943354,7462.460733,6.683122608,46.080875
2015-08-04 10:33:00,2015-08-04 10:33:00,43.57443248,-91.23139596,23.555,407.6,6.64,31.53,-0.99,2.01,6.39,19.99,77.38,142.5,12.08,8.96,3.451,54.23,0.76,0.41,0.16,11.1,19.3,12.7,182.6,138.515,23.564,407.77,7.06,33.52,-0.935,2.075,6.645,19.982,77.33,142.66,12.1,8.96,0.203507608,7252.094241,6.6196074639999996,45.65
2015-08-04 10:33:00,2015-08-04 10:33:00,43.57438194,-91.23147768,23.561999999999998,407.8,6.65,31.56,-0.92,2.08,6.69,19.97,77.28,142.8,12.1,8.96,3.477,54.15,0.76,0.4,0.16,11.1,19.3,12.8,185.696,130.519,23.561,408.86,6.56,31.145,-0.615,2.371,7.1579999999999995,19.892,76.986,142.5,12.052660000000001,8.96,0.191770915,6833.455497,6.73240203,46.424
2015-08-04 10:33:00,2015-08-04 10:33:00,43.57428563,-91.23138892,23.561,408.2,6.52,30.95,-0.68,2.32,7.12,19.88,76.95,142.5,12.08,8.96,3.5,54.02,0.76,0.4,0.16,11.1,19.3,12.8,191.592,135.262,23.5786,407.29,5.095,24.255,-0.779,2.221,6.67,19.86,76.906,142.91,12.117339999999999,8.95,0.198672254,7081.780105,6.942781776,47.898
2015-08-04 10:33:00,2015-08-04 10:33:00,43.57427389,-91.23110527,23.574,408.0,6.36,30.21,-0.78,2.22,6.61,19.88,76.94,142.7,12.1,8.95,3.498,54.53,0.76,0.41,0.17,11.1,19.3,12.8,187.71,142.736,23.579,407.73,7.37,34.965,-1.0390000000000001,1.9680000000000002,6.546,19.924,77.108,142.86,12.12,8.98,0.20964841399999998,7473.089005,6.8020332539999995,46.9275
